ax,ay,az,gx,gy,gz,mx,my,mz
0.06835938,0.3540039,-0.9221191,2.091603,5.145038,-0.6030535,28.52,-135.24,-112.24
0.05566406,0.3552246,-0.923584,-0.389313,1.954198,-2.343511,28.52,-134.32,-113.16
0.04858398,0.359375,-0.9211426,1.80916,3.022901,-1.244275,28.52,-134.32,-113.16
0.04736328,0.3623047,-0.9147949,2.022901,5.824428,-0.519084,28.52,-134.32,-113.16
0.05761719,0.3613281,-0.9250488,0.8473283,5.145038,0.09923664,28.52,-134.32,-113.16
0.06005859,0.3574219,-0.9257813,0.4961832,6.244275,1.389313,28.52,-134.32,-113.16
0.05688477,0.3591309,-0.9182129,-0.3587786,3.793893,1.305344,28.52,-134.32,-113.16
0.0703125,0.3654785,-0.9123535,1.549618,3.251908,0.1374046,28.52,-134.32,-113.16
0.05175781,0.3591309,-0.9194336,2.625954,4.48855,-1.358779,28.52,-134.32,-113.16
0.05273438,0.3562012,-0.9250488,0.4122138,2.992366,-0.7709923,28.52,-134.32,-113.16
0.05859375,0.3566895,-0.9160156,1.664122,4.366412,-0.2366412,28.52,-134.32,-113.16
0.05664063,0.3562012,-0.9125977,1.854962,2.70229,-0.7251908,28.52,-134.32,-113.16
0.05786133,0.3554688,-0.918457,1.366412,2.557252,-0.9236641,27.6,-135.24,-112.24
0.06030273,0.3581543,-0.9152832,1.610687,3.59542,0.1374046,27.6,-135.24,-112.24
0.06079102,0.3513184,-0.9272461,1.007634,4.061069,0.8091603,27.6,-134.32,-113.16
0.05981445,0.3591309,-0.9169922,-0.08396947,4.282443,0.7633588,27.6,-134.32,-113.16
0.06323242,0.3642578,-0.9199219,0.5114504,6.679389,1.496183,27.6,-134.32,-113.16
0.0703125,0.355957,-0.9101563,1.618321,3.175573,-1.526718,27.6,-134.32,-113.16
0.06713867,0.3505859,-0.920166,5.40458,4.229008,-2.419847,27.6,-134.32,-113.16
0.05761719,0.3579102,-0.9260254,2.076336,3.679389,-1.801527,27.6,-134.32,-113.16
0.05444336,0.3613281,-0.9267578,0.1832061,5.152672,0.480916,27.6,-135.24,-113.16
0.06494141,0.3642578,-0.9165039,0.6183206,6.709924,0.5267176,27.6,-135.24,-113.16
